timestamp_sec,q1,q2,q3,q4,q5,q6
35.5776,0.21476,0.00460,-1.29621,0.35435,-3.52969,0.14880
35.6024,0.21476,0.00460,-1.30388,0.38656,-3.52662,0.15647
35.6247,0.21476,0.00460,-1.30849,0.41724,-3.52355,0.16567
35.6489,0.21322,0.00460,-1.31462,0.44946,-3.52202,0.17334
35.6705,0.21322,0.00460,-1.31922,0.47860,-3.52202,0.18254
35.6949,0.21169,0.00460,-1.32383,0.51235,-3.52202,0.19328
35.7188,0.21016,0.00460,-1.32689,0.54456,-3.52202,0.20402
35.7423,0.20862,0.00460,-1.32996,0.57371,-3.51895,0.21476
35.7656,0.20709,0.00460,-1.33150,0.60132,-3.51588,0.22703
35.7887,0.20555,0.00460,-1.33303,0.62586,-3.51588,0.23777
35.8110,0.20402,0.00460,-1.33303,0.65041,-3.51435,0.25157
35.8371,0.20249,0.00460,-1.33303,0.67649,-3.51128,0.26845
35.8605,0.19942,0.00460,-1.33303,0.69489,-3.50515,0.28379
35.8829,0.19788,0.00460,-1.33303,0.71637,-3.50361,0.29759
35.9057,0.19788,0.00460,-1.33303,0.73631,-3.50361,0.31447
35.9279,0.19635,0.00307,-1.33150,0.75625,-3.50208,0.32827
35.9531,0.19482,0.00307,-1.33150,0.78386,-3.50054,0.34668
35.9763,0.19328,0.00307,-1.32996,0.80994,-3.49441,0.36049
35.9997,0.19175,0.00307,-1.32996,0.83449,-3.48827,0.37122
36.0223,0.19021,0.00307,-1.32996,0.85750,-3.48367,0.38043
36.0441,0.18868,0.00307,-1.32996,0.87897,-3.47907,0.38963
36.0696,0.18868,0.00307,-1.32843,0.90351,-3.47293,0.40344
36.0929,0.18715,0.00307,-1.32689,0.92346,-3.46986,0.42031
36.1157,0.18715,0.00307,-1.32689,0.94340,-3.46833,0.43872
36.1416,0.18561,0.00307,-1.32689,0.96487,-3.46680,0.46019
36.1669,0.18561,0.00307,-1.32536,0.98482,-3.46526,0.48474
36.1896,0.18408,0.00307,-1.32536,1.00169,-3.46373,0.50468
36.2124,0.18254,0.00307,-1.32536,1.01856,-3.46066,0.52462
36.2380,0.18254,0.00307,-1.32536,1.03850,-3.45606,0.54763
36.2662,0.18254,0.00307,-1.32536,1.05845,-3.44992,0.57064
36.2944,0.18254,0.00307,-1.32536,1.07992,-3.44532,0.59365
36.3218,0.18254,0.00307,-1.32843,1.10140,-3.44072,0.61359
36.3463,0.18254,0.00307,-1.33150,1.11674,-3.43458,0.63047
36.3722,0.18254,0.00307,-1.33303,1.13515,-3.43305,0.65041
36.3971,0.18254,0.00307,-1.33610,1.14742,-3.43305,0.67035
36.4306,0.18254,0.00307,-1.33917,1.16122,-3.43305,0.69796
36.4570,0.18254,0.00307,-1.34070,1.17196,-3.43305,0.71944
36.4813,0.18254,0.00307,-1.34223,1.17810,-3.43458,0.74091
36.5053,0.18254,0.00307,-1.34223,1.18270,-3.43458,0.75472
36.5293,0.18101,0.00307,-1.34223,1.18884,-3.43458,0.77006
36.5527,0.17794,0.00307,-1.34223,1.19344,-3.43458,0.78693
36.5746,0.17641,0.00307,-1.34070,1.19957,-3.43765,0.80381
36.6000,0.17487,0.00307,-1.34070,1.20417,-3.44072,0.82068
36.6229,0.17334,0.00307,-1.33917,1.21031,-3.44072,0.83602
36.6462,0.17181,0.00307,-1.33917,1.21491,-3.44072,0.85289
36.6689,0.17181,0.00307,-1.33917,1.21951,-3.43918,0.86823
36.6940,0.17181,0.00307,-1.33763,1.22412,-3.43765,0.88664
36.7188,0.17181,0.00307,-1.33763,1.22872,-3.43765,0.90351
36.7415,0.17181,0.00307,-1.33763,1.23332,-3.43458,0.91885
36.7668,0.17181,0.00307,-1.33610,1.23639,-3.43305,0.93726
36.7888,0.17181,0.00307,-1.33456,1.23946,-3.43152,0.95260
36.8115,0.17181,0.00307,-1.33303,1.24252,-3.42845,0.96487
36.8378,0.17181,0.00307,-1.33303,1.24713,-3.42385,0.98175
36.8603,0.17181,0.00307,-1.33303,1.25326,-3.42078,0.99555
36.8843,0.17181,0.00307,-1.33150,1.25633,-3.41618,1.01243
36.9092,0.17181,0.00307,-1.32996,1.26093,-3.41311,1.02623
36.9324,0.17181,0.00307,-1.32996,1.26707,-3.41004,1.04157
36.9541,0.17181,0.00307,-1.32689,1.26860,-3.40851,1.05538
36.9760,0.17181,0.00307,-1.32536,1.27167,-3.40851,1.06765
37.0000,0.17181,0.00307,-1.32536,1.27320,-3.40851,1.08146
37.0221,0.17181,0.00307,-1.32383,1.27474,-3.40851,1.09219
37.0443,0.17181,0.00307,-1.32229,1.27627,-3.40697,1.10293
37.0700,0.17181,0.00307,-1.32076,1.27781,-3.40697,1.11520
37.0939,0.17181,0.00307,-1.31922,1.28087,-3.40697,1.12441
37.1185,0.17181,0.00307,-1.31922,1.28241,-3.40697,1.13515
37.1423,0.17181,0.00307,-1.31922,1.28548,-3.40851,1.14435
37.1663,0.17181,0.00307,-1.31922,1.28548,-3.40851,1.15509
37.1905,0.17181,0.00307,-1.31769,1.28701,-3.40851,1.16583
37.2156,0.17181,0.00307,-1.31616,1.28701,-3.40697,1.17656
37.2389,0.17181,0.00307,-1.31462,1.28701,-3.40544,1.18577
37.2628,0.17181,0.00307,-1.31462,1.28548,-3.40390,1.19190
37.2876,0.17181,0.00307,-1.31462,1.28394,-3.40237,1.20264
37.3102,0.17181,0.00307,-1.31462,1.28087,-3.40237,1.21338
37.3324,0.17181,0.00307,-1.31462,1.27627,-3.40084,1.22258
37.3566,0.17181,0.00307,-1.31309,1.26860,-3.40084,1.23332
